CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
PAN,Panama,4/21/2020,4658,191,136,10,204,39,Latin America & Caribbean,High income,75494000000,4246439
PAN,Panama,5/14/2020,9118,174,260,4,6080,13,Latin America & Caribbean,High income,75494000000,4246439
DNK,Denmark,4/5/2020,4561,292,179,18,1429,50,Europe,High income,364546000000,5771876
CHL,Chile,5/5/2020,22016,1373,275,5,10710,295,Latin America & Caribbean,High income,313561000000,18952038
DNK,Denmark,3/1/2020,4,1,0,0,0,0,Europe,High income,364546000000,5771876
KHM,Cambodia,2/10/2020,1,0,0,0,0,0,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2/16/2020,1,0,0,0,1,0,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,4/8/2020,117,2,0,0,63,5,East Asia & Pacific,Lower middle income,29309000000,16486542
CMR,Cameroon,3/9/2020,2,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,42047000000,25876380
KEN,Kenya,5/22/2020,1161,52,50,0,380,5,Sub-Saharan Africa,Lower middle income,109116000000,52573973
CRI,Costa Rica,5/7/2020,765,4,6,0,445,17,Latin America & Caribbean,Upper middle income,63460000000,5047561
CRI,Costa Rica,5/10/2020,792,12,7,1,501,21,Latin America & Caribbean,Upper middle income,63460000000,5047561
ARM,Armenia,3/7/2020,1,0,0,0,0,0,Europe,Upper middle income,13868000000,2957731
CZE,Czechia,5/21/2020,8754,33,306,2,5926,96,Europe,High income,259736000000,10689209
DJI,Djibouti,5/11/2020,1227,17,3,0,872,25,Middle East & North Africa,Lower middle income,2599000000,973560
DOM,Dominican Republic,4/24/2020,5749,206,267,2,763,182,Latin America & Caribbean,Upper middle income,90459000000,10738958
DOM,Dominican Republic,4/27/2020,6293,158,282,4,993,83,Latin America & Caribbean,Upper middle income,90459000000,10738958
DOM,Dominican Republic,6/1/2020,17572,287,502,0,10893,334,Latin America & Caribbean,Upper middle income,90459000000,10738958
BEL,Belgium,2/22/2020,1,0,0,0,1,0,Europe,High income,553781000000,11539328
BHR,Bahrain,6/1/2020,11871,473,19,0,7070,397,Middle East & North Africa,High income,40707000000,1641172
EGY,Egypt,3/6/2020,15,12,0,0,1,0,Middle East & North Africa,Lower middle income,331360000000,100388073
EGY,Egypt,4/30/2020,5537,269,392,12,1381,46,Middle East & North Africa,Lower middle income,331360000000,100388073
SLV,El Salvador,4/16/2020,164,5,6,0,33,3,Latin America & Caribbean,Lower middle income,28202000000,6453553
Hong Kong,Hong Kong,2/21/2020,68,0,2,0,5,0,East Asia & Pacific,NULL,NULL,NULL
NZL,New Zealand,5/19/2020,1503,4,21,0,1447,14,East Asia & Pacific,High income,224943000000,4783063
MLI,Mali,4/9/2020,74,15,7,0,22,6,Sub-Saharan Africa,Low income,19332000000,19658031
ATG,Antigua and Barbuda,4/12/2020,21,0,2,0,0,0,Latin America & Caribbean,High income,1809000000,97118
MCO,Monaco,4/12/2020,93,1,1,0,6,1,Europe,High income,6468000877,38964
MCO,Monaco,5/17/2020,96,0,4,0,87,0,Europe,High income,6468000877,38964
JPN,Japan,5/1/2020,14305,217,455,25,2975,515,East Asia & Pacific,High income,5495420000000,126860301
JPN,Japan,5/30/2020,16716,43,894,7,14267,54,East Asia & Pacific,High income,5495420000000,126860301
JPN,Japan,6/2/2020,16837,50,902,3,14585,122,East Asia & Pacific,High income,5495420000000,126860301
TLS,East Timor,3/27/2020,1,0,0,0,0,0,East Asia & Pacific,NULL,NULL,NULL
TLS,East Timor,5/1/2020,24,0,0,0,16,0,East Asia & Pacific,NULL,NULL,NULL
TLS,East Timor,6/2/2020,24,0,0,0,24,0,East Asia & Pacific,NULL,NULL,NULL
ALB,Albania,4/8/2020,400,17,22,0,154,23,Europe,Upper middle income,17210000000,2880917
DNK,Denmark,3/4/2020,10,4,0,0,0,0,Europe,High income,364546000000,5771876
DNK,Denmark,3/30/2020,2755,191,77,5,73,0,Europe,High income,364546000000,5771876
CMR,Cameroon,5/3/2020,2077,0,64,0,953,0,Sub-Saharan Africa,Lower middle income,42047000000,25876380
BEN,Benin,3/23/2020,5,3,0,0,0,0,Sub-Saharan Africa,Low income,12129000000,11801151
BEN,Benin,4/21/2020,54,0,1,0,27,0,Sub-Saharan Africa,Low income,12129000000,11801151
BWQ,Botswana,4/16/2020,15,2,1,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
FIN,Finland,2/8/2020,1,0,0,0,0,0,Europe,High income,289243000000,5532156
FIN,Finland,2/11/2020,1,0,0,0,0,0,Europe,High income,289243000000,5532156
BFA,Burkina Faso,4/5/2020,345,27,17,1,90,24,Sub-Saharan Africa,Low income,16266000000,20321378
BTN,Bhutan,4/4/2020,5,0,0,0,2,0,South Asia,Lower middle income,2939000000,763092
COG,Congo (Brazzaville),4/11/2020,60,0,5,0,5,0,Sub-Saharan Africa,Low income,NULL,0
AUS,Australia,5/7/2020,6913,19,97,0,6078,47,East Asia & Pacific,High income,1481460000000,25203198
AUS,Australia,5/13/2020,6989,9,98,0,6297,27,East Asia & Pacific,High income,1481460000000,25203198
BHR,Bahrain,3/6/2020,60,5,0,0,4,4,Middle East & North Africa,High income,40707000000,1641172
BHR,Bahrain,4/10/2020,925,38,6,1,539,20,Middle East & North Africa,High income,40707000000,1641172
BHR,Bahrain,5/6/2020,3934,214,8,0,1860,98,Middle East & North Africa,High income,40707000000,1641172
SWZ,Eswatini,3/22/2020,4,3,0,0,0,0,Sub-Saharan Africa,Lower middle income,4711000000,1148130
SWZ,Eswatini,3/28/2020,9,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,4711000000,1148130
COD,Congo (Kinshasa),3/13/2020,2,1,0,0,0,0,Sub-Saharan Africa,Low income,52475000000,89561403
NZL,New Zealand,3/22/2020,102,50,0,0,0,0,East Asia & Pacific,High income,224943000000,4783063
JAM,Jamaica,5/19/2020,520,0,9,0,145,14,Latin America & Caribbean,Upper middle income,16717000000,2948279
WBG,Western Sahara,6/2/2020,9,0,1,0,6,0,Sub-Saharan Africa,Low income,906000000,594603
ZMB,Zambia,5/9/2020,252,85,7,3,112,1,Sub-Saharan Africa,Lower middle income,25272000000,17861030
TWN,Taiwan,1/31/2020,10,1,NULL,0,NULL,0,East Asia & Pacific,High income,633695000000,23773876
TWN,Taiwan,2/6/2020,16,5,0,0,1,1,East Asia & Pacific,High income,633695000000,23773876
TWN,Taiwan,2/29/2020,39,5,1,0,9,3,East Asia & Pacific,High income,633695000000,23773876
PNG,Papua New Guinea,4/18/2020,7,0,0,0,0,0,East Asia & Pacific,Lower middle income,22114000000,8776109
PNG,Papua New Guinea,4/21/2020,7,0,0,0,0,0,East Asia & Pacific,Lower middle income,22114000000,8776109
PNG,Papua New Guinea,5/20/2020,8,0,0,0,8,0,East Asia & Pacific,Lower middle income,22114000000,8776109
ARE,United Arab Emirates,3/18/2020,113,15,0,0,26,3,Middle East & North Africa,High income,449130000000,9770529
LSO,Lesotho,5/14/2020,1,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,2739000000,2108000
IND,India,2/27/2020,3,0,0,0,3,0,South Asia,Lower middle income,3257720000000,1366417754
IND,India,4/19/2020,17615,1893,559,38,2854,391,South Asia,Lower middle income,3257720000000,1366417754
IND,India,5/27/2020,158086,7293,4534,190,67749,3472,South Asia,Lower middle income,3257720000000,1366417754
LVA,Latvia,3/5/2020,1,0,0,0,0,0,Europe,High income,38102000000,1906743
BLR,Belarus,5/17/2020,29650,969,165,5,9932,434,Europe,Upper middle income,63664000000,9452411
BLZ,Belize,5/15/2020,18,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BEN,Benin,5/5/2020,96,0,2,0,50,0,Sub-Saharan Africa,Low income,12129000000,11801151
KEN,Kenya,5/11/2020,700,28,33,1,251,12,Sub-Saharan Africa,Lower middle income,109116000000,52573973
KSV,Kosovo,5/27/2020,1047,9,30,0,794,3,Europe,Upper middle income,7939000000,1810463
SRB,Serbia,4/15/2020,4873,408,99,5,0,0,Europe,Upper middle income,56886000000,8772235
SWE,Sweden,2/14/2020,1,0,0,0,0,0,Europe,High income,576720000000,10036379
ROU,Romania,2/27/2020,1,0,0,0,0,0,Europe,Upper middle income,263133000000,19364557
ROU,Romania,3/1/2020,3,0,0,0,0,0,Europe,Upper middle income,263133000000,19364557
ROU,Romania,4/2/2020,2738,278,115,23,267,15,Europe,Upper middle income,263133000000,19364557
ROU,Romania,5/1/2020,12567,327,744,27,4328,311,Europe,Upper middle income,263133000000,19364557
MEX,Mexico,4/30/2020,19224,1425,1859,127,11423,0,Latin America & Caribbean,Upper middle income,1297750000000,127575529
PAK,Pakistan,3/4/2020,5,0,0,0,0,0,South Asia,Lower middle income,282506007859,216565318
LVA,Latvia,3/31/2020,398,22,0,0,1,0,Europe,High income,38102000000,1906743
LVA,Latvia,4/3/2020,493,35,1,1,1,0,Europe,High income,38102000000,1906743
LVA,Latvia,4/6/2020,542,9,1,0,16,15,Europe,High income,38102000000,1906743
LVA,Latvia,5/2/2020,871,1,16,0,348,0,Europe,High income,38102000000,1906743
PNG,Papua New Guinea,4/27/2020,8,0,0,0,0,0,East Asia & Pacific,Lower middle income,22114000000,8776109
ARE,United Arab Emirates,3/24/2020,248,50,2,0,45,4,Middle East & North Africa,High income,449130000000,9770529
IND,India,3/27/2020,887,160,20,0,73,28,South Asia,Lower middle income,3257720000000,1366417754
LBR,Liberia,5/24/2020,265,10,26,0,139,3,Sub-Saharan Africa,Low income,3217000000,4937374
IDN,Indonesia,4/3/2020,1986,196,181,11,134,22,East Asia & Pacific,Lower middle income,1208860000000,270625568
KSV,Kosovo,3/21/2020,2,0,0,0,0,0,Europe,Upper middle income,7939000000,1810463
BLR,Belarus,3/26/2020,86,0,0,0,29,0,Europe,Upper middle income,63664000000,9452411
SWE,Sweden,4/9/2020,9141,722,793,106,205,0,Europe,High income,576720000000,10036379
SWE,Sweden,5/17/2020,30143,466,3679,5,4971,0,Europe,High income,576720000000,10036379
SRB,Serbia,3/17/2020,65,10,0,0,1,0,Europe,Upper middle income,56886000000,8772235
RUS,Russia,2/7/2020,2,0,0,0,0,0,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,2/10/2020,2,0,0,0,0,0,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,2/13/2020,2,0,0,0,2,0,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,3/13/2020,45,17,0,0,3,0,Central Asia,Upper middle income,1667460000000,145872256
SRB,Serbia,3/20/2020,135,32,1,1,1,0,Europe,Upper middle income,56886000000,8772235
VCT,Saint Vincent and the Grenadines,5/25/2020,18,0,0,0,14,0,Latin America & Caribbean,Upper middle income,903000000,110589
VCT,Saint Vincent and the Grenadines,5/31/2020,26,0,0,0,15,0,Latin America & Caribbean,Upper middle income,903000000,110589
URY,Uruguay,5/30/2020,821,5,22,0,682,2,Latin America & Caribbean,High income,63421000000,3461734
SYR,Syria,3/22/2020,1,1,0,0,0,0,Middle East & North Africa,Low income,22163075121,17070135
SYR,Syria,3/25/2020,5,4,0,0,0,0,Middle East & North Africa,Low income,22163075121,17070135
SYR,Syria,4/20/2020,39,0,3,0,5,0,Middle East & North Africa,Low income,22163075121,17070135
URY,Uruguay,5/4/2020,657,2,17,0,447,5,Latin America & Caribbean,High income,63421000000,3461734
MEX,Mexico,4/27/2020,15529,852,1434,83,9086,732,Latin America & Caribbean,Upper middle income,1297750000000,127575529
MEX,Mexico,5/3/2020,23471,1383,2154,93,13447,1070,Latin America & Caribbean,Upper middle income,1297750000000,127575529
MCO,Monaco,3/19/2020,7,0,0,0,0,0,Europe,High income,6468000877,38964
MCO,Monaco,3/22/2020,23,12,0,0,1,1,Europe,High income,6468000877,38964
BOL,Bolivia,4/17/2020,465,24,31,2,26,12,Latin America & Caribbean,Lower middle income,47052000000,11513100
PRT,Portugal,5/30/2020,32203,257,1396,13,19186,275,Europe,High income,249912000000,10226187
NPL,Nepal,4/28/2020,54,2,0,0,16,0,South Asia,Low income,33035000000,28608710
NGA,Nigeria,3/24/2020,44,4,1,0,2,0,Sub-Saharan Africa,Lower middle income,496122000000,200963599
IDN,Indonesia,3/5/2020,2,0,0,0,0,0,East Asia & Pacific,Lower middle income,1208860000000,270625568
IDN,Indonesia,5/2/2020,10843,292,831,31,1665,74,East Asia & Pacific,Lower middle income,1208860000000,270625568
KEN,Kenya,4/9/2020,184,5,7,1,12,3,Sub-Saharan Africa,Lower middle income,109116000000,52573973
KEN,Kenya,4/12/2020,197,6,8,1,25,1,Sub-Saharan Africa,Lower middle income,109116000000,52573973
SRB,Serbia,5/11/2020,10176,144,218,3,3290,558,Europe,Upper middle income,56886000000,8772235
SRB,Serbia,5/14/2020,10374,79,224,2,4084,260,Europe,Upper middle income,56886000000,8772235
ISR,Israel,5/19/2020,16659,16,278,2,13435,182,Middle East & North Africa,High income,403961000000,8519377
ISR,Israel,3/13/2020,161,30,0,0,4,0,Middle East & North Africa,High income,403961000000,8519377
RUS,Russia,4/11/2020,13584,1667,106,12,1045,250,Central Asia,Upper middle income,1667460000000,145872256
RUS,Russia,5/10/2020,209688,11012,1915,88,34306,2390,Central Asia,Upper middle income,1667460000000,145872256
GBR,United Kingdom,2/19/2020,9,0,0,0,8,0,Europe,High income,2927080000000,67530172
GBR,United Kingdom,2/25/2020,13,0,0,0,8,0,Europe,High income,2927080000000,67530172
GBR,United Kingdom,3/22/2020,5741,674,282,48,95,28,Europe,High income,2927080000000,67530172
GBR,United Kingdom,4/17/2020,109769,5624,14607,848,394,19,Europe,High income,2927080000000,67530172
GBR,United Kingdom,4/20/2020,125856,4684,16550,455,446,10,Europe,High income,2927080000000,67530172
GBR,United Kingdom,4/26/2020,154037,4468,20794,413,778,4,Europe,High income,2927080000000,67530172
GBR,United Kingdom,5/19/2020,250138,2429,35422,546,1099,9,Europe,High income,2927080000000,67530172
GBR,United Kingdom,5/25/2020,262547,1631,36996,121,1161,10,Europe,High income,2927080000000,67530172
STP,Sao Tome and Principe,5/16/2020,235,0,7,0,4,0,Sub-Saharan Africa,Lower middle income,527000000,211
MNE,Montenegro,5/6/2020,324,0,8,0,261,8,Europe,Upper middle income,5740000000,627987
PAK,Pakistan,4/8/2020,4263,228,61,4,467,38,South Asia,Lower middle income,282506007859,216565318
TUN,Tunisia,5/29/2020,1071,3,48,0,946,8,Middle East & North Africa,Lower middle income,35150000000,11694719
VEN,Venezuela,4/12/2020,181,6,9,0,93,0,Latin America & Caribbean,Upper middle income,70106000000,28515829
UZB,Uzbekistan,3/15/2020,1,1,0,0,0,0,Central Asia,Lower middle income,55482000000,32981716
UZB,Uzbekistan,4/19/2020,1565,75,5,0,225,31,Central Asia,Lower middle income,55482000000,32981716
ARE,United Arab Emirates,4/16/2020,5825,460,35,2,1095,61,Middle East & North Africa,High income,449130000000,9770529
NGA,Nigeria,4/19/2020,627,85,21,2,170,4,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NGA,Nigeria,5/21/2020,7016,339,211,11,1907,67,Sub-Saharan Africa,Lower middle income,496122000000,200963599
ARE,United Arab Emirates,5/18/2020,24190,832,224,4,9577,1065,Middle East & North Africa,High income,449130000000,9770529
UZB,Uzbekistan,3/18/2020,15,5,0,0,0,0,Central Asia,Lower middle income,55482000000,32981716
SAU,Saudi Arabia,4/15/2020,5862,493,79,6,931,42,Middle East & North Africa,High income,790062000000,34268528
SAU,Saudi Arabia,4/21/2020,11631,1147,109,6,1640,150,Middle East & North Africa,High income,790062000000,34268528
SAU,Saudi Arabia,5/17/2020,54752,2736,312,10,25722,2056,Middle East & North Africa,High income,790062000000,34268528
LBR,Liberia,5/21/2020,240,2,23,0,131,3,Sub-Saharan Africa,Low income,3217000000,4937374
NPL,Nepal,3/4/2020,1,0,0,0,1,0,South Asia,Low income,33035000000,28608710
GRD,Grenada,3/24/2020,1,0,0,0,0,0,Latin America & Caribbean,Upper middle income,1330000000,112003
RWA,Rwanda,3/19/2020,8,0,0,0,0,0,Sub-Saharan Africa,Low income,11062000000,12626950
LCA,Saint Lucia,4/19/2020,15,0,0,0,11,0,Latin America & Caribbean,Upper middle income,2069000000,182790
LCA,Saint Lucia,5/15/2020,18,0,0,0,18,0,Latin America & Caribbean,Upper middle income,2069000000,182790
SYR,Syria,4/26/2020,43,1,3,0,14,3,Middle East & North Africa,Low income,22163075121,17070135
IRL,Ireland,3/27/2020,2121,302,22,3,5,0,Europe,High income,405185000000,4882495
IRL,Ireland,3/30/2020,2910,295,54,8,5,0,Europe,High income,405185000000,4882495
MDV,Maldives,5/25/2020,1395,24,4,0,155,11,South Asia,Upper middle income,6213000000,530953
PER,Peru,4/1/2020,1323,258,38,8,394,0,Latin America & Caribbean,Upper middle income,244163000000,32510453
PER,Peru,4/4/2020,1746,151,73,12,914,377,Latin America & Caribbean,Upper middle income,244163000000,32510453
PER,Peru,5/9/2020,65015,3168,1814,100,20246,1234,Latin America & Caribbean,Upper middle income,244163000000,32510453
STP,Sao Tome and Principe,4/11/2020,4,0,0,0,0,0,Sub-Saharan Africa,Lower middle income,527000000,211
PAN,Panama,3/22/2020,313,113,3,2,1,1,Latin America & Caribbean,High income,75494000000,4246439
PAN,Panama,5/25/2020,11183,257,310,4,6279,0,Latin America & Caribbean,High income,75494000000,4246439
POL,Poland,3/23/2020,749,115,8,1,13,0,Europe,High income,643274000000,37887768
ZWE,Zimbabwe,5/7/2020,34,0,4,0,5,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
TWN,Taiwan,3/3/2020,42,1,1,0,12,0,East Asia & Pacific,High income,633695000000,23773876
MDG,Madagascar,5/1/2020,132,4,0,0,94,2,Sub-Saharan Africa,Low income,13542000000,26969307
MRT,Mauritania,5/28/2020,346,54,19,3,15,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
MRT,Mauritania,4/26/2020,7,0,1,0,6,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
MRT,Mauritania,5/31/2020,530,47,23,3,27,6,Sub-Saharan Africa,Lower middle income,5697000000,4525696
OMN,Others,3/18/2020,712,16,7,0,325,0,NULL,NULL,NULL,NULL
OMN,Others,3/27/2020,712,0,10,0,597,0,NULL,NULL,NULL,NULL
THA,Thailand,2/13/2020,33,0,0,0,12,2,East Asia & Pacific,Upper middle income,547431000000,69037513
GEO,Georgia,5/2/2020,582,16,8,1,207,0,Europe,Upper middle income,18888000000,3996765
LBR,Liberia,4/16/2020,59,0,6,0,4,0,Sub-Saharan Africa,Low income,3217000000,4937374
SWE,Sweden,3/20/2020,1639,200,16,5,16,0,Europe,High income,576720000000,10036379
SWE,Sweden,5/11/2020,26670,348,3256,31,4971,0,Europe,High income,576720000000,10036379
KWT,Kuwait,5/14/2020,11975,947,88,6,3451,188,Middle East & North Africa,High income,142999000000,4207083
SDN,Sudan,5/25/2020,3976,156,170,5,503,45,Sub-Saharan Africa,Lower middle income,82887395895,42813238
SYR,Syria,5/16/2020,51,1,3,0,36,0,Middle East & North Africa,Low income,22163075121,17070135
SVK,Slovakia,5/21/2020,1502,6,28,0,1245,14,Europe,High income,117399000000,5457013
SVK,Slovakia,5/24/2020,1509,5,28,0,1301,21,Europe,High income,117399000000,5457013
SDN,Sudan,5/5/2020,778,100,45,4,70,9,Sub-Saharan Africa,Lower middle income,82887395895,42813238
SDN,Sudan,5/28/2020,4346,0,195,0,749,0,Sub-Saharan Africa,Lower middle income,82887395895,42813238
MOZ,Mozambique,5/3/2020,80,1,0,0,19,1,Sub-Saharan Africa,Low income,16294000000,30366036
POL,Poland,5/23/2020,20931,312,993,11,8977,246,Europe,High income,643274000000,37887768
PAN,Panama,3/25/2020,443,98,8,2,1,0,Latin America & Caribbean,High income,75494000000,4246439
PER,Peru,3/6/2020,1,1,0,0,0,0,Latin America & Caribbean,Upper middle income,244163000000,32510453
WBG,Western Sahara,5/1/2020,6,0,0,0,5,0,Sub-Saharan Africa,Low income,906000000,594603
ZMB,Zambia,5/6/2020,146,8,4,1,101,9,Sub-Saharan Africa,Lower middle income,25272000000,17861030
ZWE,Zimbabwe,4/28/2020,32,0,4,0,5,0,Sub-Saharan Africa,Lower middle income,25812000000,14645468
TWN,Taiwan,4/7/2020,376,3,5,0,57,0,East Asia & Pacific,High income,633695000000,23773876
TWN,Taiwan,5/3/2020,436,4,6,0,332,8,East Asia & Pacific,High income,633695000000,23773876
NGA,Nigeria,3/21/2020,22,10,0,0,1,0,Sub-Saharan Africa,Lower middle income,496122000000,200963599
NPL,Nepal,1/29/2020,1,0,NULL,0,NULL,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2/1/2020,1,0,0,0,0,0,South Asia,Low income,33035000000,28608710
PLW,Palestine,4/3/2020,194,33,1,0,21,3,Middle East & North Africa,Lower middle income,13397100000,5051953
PLW,Palestine,5/8/2020,375,0,2,0,228,52,Middle East & North Africa,Lower middle income,13397100000,5051953
PLW,Palestine,5/11/2020,375,0,2,0,301,38,Middle East & North Africa,Lower middle income,13397100000,5051953
NOR,Norway,3/25/2020,3084,221,14,2,6,0,Europe,High income,438623000000,5378857
PAN,Panama,3/28/2020,786,112,14,5,2,0,Latin America & Caribbean,High income,75494000000,4246439
POL,Poland,3/26/2020,1221,170,16,2,7,0,Europe,High income,643274000000,37887768
POL,Poland,3/29/2020,1862,224,22,4,7,0,Europe,High income,643274000000,37887768
